cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.0,0.0,0.0,6.932562,7.713139,0.11638058,0.11638058,0.0,0.45158604,0.45158604,0.0,0.0,0.0,0.10848361,0.0,0.0,183.55289,0.45158604,5.6478376,6.09942364692688,204.46658039093018,28.291999340057373,0.0,6.09942364692688,0.0,5.3130918,5.3130918,-85.69941,-85.69941,5.6478376,0.0
0.0,0.0,0.0,1.6703185,1.9527445,0.11638058,0.11638058,0.0,0.45158544,0.45158544,0.0,0.0,0.0,0.10848361,0.0,0.0,183.50972,0.45158544,6.3882074,6.839793026447296,204.3258457183838,28.272526025772095,0.0,6.839793026447296,0.0,6.152772,6.152772,-75.24894,-75.24894,6.3882074,0.0
0.0,0.0,0.0,4.288872,4.738593,0.11638058,0.11638058,0.0,0.45158556,0.45158556,0.0,0.0,0.0,0.10848361,0.0,0.0,183.03828,0.45158556,15.896734,16.154396295547485,204.0058126449585,28.228243112564087,0.0,16.154396295547485,0.0,15.2384815,15.432405,-70.92059,-70.72667,15.896734,-0.19392335
0.0,0.0,0.0,6.5732837,7.251658,0.11638058,0.11638058,0.0,0.45158634,0.45158634,0.0,0.0,0.0,0.10848361,0.0,0.0,183.40778,0.45158634,6.8273406,6.556889027357101,204.3750286102295,28.27933132648468,0.0,6.556889027357101,0.0,5.6989207,6.4209585,-90.50802,-89.78598,6.8273406,-0.72203785
0.0,0.0,0.0,3.0666287,3.486192,0.11638058,0.11638058,0.0,0.45158538,0.45158538,0.0,0.0,0.0,0.10848361,0.0,0.0,181.64102,0.45158538,6.6997128,6.080332964658737,202.2528476715088,27.98568558692932,0.0,6.080332964658737,0.0,5.3462114,6.4171767,-91.502594,-90.431625,6.6997128,-1.0709653
0.0,0.0,0.0,1.9338543,2.2127562,0.11638058,0.11638058,0.0,0.45158553,0.45158553,0.0,0.0,0.0,0.10848361,0.0,0.0,183.35931,0.45158553,6.453698,5.625027775764465,204.40712928771973,28.283773183822632,0.0,5.625027775764465,0.0,4.685231,5.9654865,-109.249176,-107.96892,6.453698,-1.2802558
0.0,0.0,0.0,1.5135612,1.75895,0.11638058,0.11638058,0.0,0.4515852,0.4515852,0.0,0.0,0.0,0.10848361,0.0,0.0,183.57166,0.4515852,7.2968507,6.166671395301819,204.4848117828369,28.294521927833557,0.0,6.166671395301819,0.0,5.3810024,6.9627676,-114.02767,-112.44591,7.2968507,-1.5817645
0.0,0.0,0.0,1.0324578,1.2472959,0.11638058,0.11638058,0.0,0.45158467,0.45158467,0.0,0.0,0.0,0.10848361,0.0,0.0,183.50247,0.45158467,6.16351,5.166615262627602,204.33311557769775,28.273531913757324,0.0,5.166615262627602,0.0,4.461012,5.9094915,-121.51612,-120.06765,6.16351,-1.448479
0.0,0.0,0.0,1.7066407,1.9806861,0.11638058,0.11638058,0.0,0.451584,0.451584,0.0,0.0,0.0,0.10848361,0.0,0.0,182.5634,0.451584,7.8870435,7.446140378713608,203.42889404296875,28.148414731025696,0.0,7.446140378713608,0.0,6.5664687,7.4589553,-116.038666,-115.14618,7.8870435,-0.8924869
0.0,0.0,0.0,4.651216,5.1810465,0.11638058,0.11638058,0.0,0.45158476,0.45158476,0.0,0.0,0.0,0.10848361,0.0,0.0,183.13403,0.45158476,7.23902,7.239793479442596,204.16746139526367,28.250609874725342,0.0,7.239793479442596,0.0,6.2757134,6.7265244,-118.79789,-118.347084,7.23902,-0.4508109
0.0,0.0,0.0,1.6098518,1.8537035,0.11638058,0.11638058,0.0,0.45158383,0.45158383,0.0,0.0,0.0,0.10848361,0.0,0.0,183.45094,0.45158383,16.86331,17.267306476831436,204.3848056793213,28.280684232711792,0.0,17.267306476831436,0.0,16.447659,16.495245,-105.39475,-105.34716,16.86331,-0.04758674
0.0,0.0,0.0,4.609349,5.125001,0.11638058,0.11638058,0.0,0.451584,0.451584,0.0,0.0,0.0,0.10848361,0.0,0.0,182.84322,0.451584,9.137554,9.589138805866241,203.86189365386963,28.20832908153534,0.0,9.589138805866241,0.0,8.606403,8.606403,-110.76982,-110.76982,9.137554,0.0
0.0,0.0,0.0,2.4131572,2.7150073,0.11638058,0.11638058,0.0,0.45158333,0.45158333,0.0,0.0,0.0,0.10848361,0.0,0.0,183.5958,0.45158333,13.880185,14.331768274307251,204.46632862091064,28.291964411735535,0.0,14.331768274307251,0.0,13.59299,13.59299,-107.92377,-107.92377,13.880185,0.0
0.0,0.0,0.0,3.537831,3.9381294,0.11638058,0.11638058,0.0,0.4515831,0.4515831,0.0,0.0,0.0,0.10848361,0.0,0.0,183.4483,0.4515831,14.161375,14.612957537174225,204.3092746734619,28.270232677459717,0.0,14.612957537174225,0.0,13.866983,13.866983,-103.395775,-103.395775,14.161375,0.0
0.0,0.0,0.0,8.615071,9.567923,0.11638058,0.11638058,0.0,0.4515839,0.4515839,0.0,0.0,0.0,0.10848361,0.0,0.0,183.29013,0.4515839,11.765215,12.216798067092896,204.29040718078613,28.267622351646423,0.0,12.216798067092896,0.0,11.31761,11.31761,-106.44497,-106.44497,11.765215,0.0
0.0,0.0,0.0,7.8995485,8.658767,0.11638058,0.11638058,0.0,0.45158324,0.45158324,0.0,0.0,0.0,0.10848361,0.0,0.0,183.42905,0.45158324,7.897012,8.348595589399338,204.30140781402588,28.269144535064697,0.0,8.348595589399338,0.0,7.58837,7.58837,-105.796364,-105.796364,7.897012,0.0
0.0,0.0,0.0,3.216049,3.6236398,0.11638058,0.11638058,0.0,0.45158303,0.45158303,0.0,0.0,0.0,0.10848361,0.0,0.0,183.10985,0.45158303,5.794279,6.245861977338791,204.07866668701172,28.23832356929779,0.0,6.245861977338791,0.0,5.348642,5.348642,-111.43973,-111.43973,5.794279,0.0
0.0,0.0,0.0,3.1051092,3.516809,0.11638058,0.11638058,0.0,0.45158246,0.45158246,0.0,0.0,0.0,0.10848361,0.0,0.0,183.51082,0.45158246,3.768655,4.220237761735916,204.4345703125,28.287569999694824,0.0,4.220237761735916,0.0,3.4154499,3.4154499,-119.739265,-119.739265,3.768655,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.4515826,0.4515826,0.0,0.0,0.0,0.10848361,0.0,0.0,182.9656,0.4515826,3.5377002,3.9892826825380325,203.85984706878662,28.208045601844788,0.0,3.9892826825380325,0.0,3.147025,3.147025,-126.07021,-126.07021,3.5377002,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158225,0.45158225,0.0,0.0,0.0,0.10848361,0.0,0.0,183.56223,0.45158225,3.5465293,3.998111367225647,204.45329570770264,28.29016101360321,0.0,3.998111367225647,0.0,3.2309752,3.2309752,-120.84115,-120.84115,3.5465293,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158157,0.45158157,0.0,0.0,0.0,0.10848361,0.0,0.0,183.66144,0.45158157,3.4751377,3.926719084382057,204.49513244628906,28.295950293540955,0.0,3.926719084382057,0.0,3.2312024,3.2312024,-110.084984,-110.084984,3.4751377,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158166,0.45158166,0.0,0.0,0.0,0.10848361,0.0,0.0,183.34247,0.45158166,3.4535336,3.905115380883217,204.31250667572021,28.2706800699234,0.0,3.905115380883217,0.0,3.0369895,3.0369895,-109.266014,-109.266014,3.4535336,0.0
