cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
2.9078119,0.19055861,0.0,12.596416,13.546304,0.0,0.0,0.0,-0.20313299,0.0,-0.20313299,2.9078119,0.0,0.0,0.0,0.56787324,11.035863,0.36474025,24.573969,24.561392307281494,18.91007004864514,2.6165825912030414,3.9567102615255862,24.561392307281494,0.0,19.634098,19.634098,35.700752,35.700752,24.573969,0.0
2.9577832,0.22921808,0.0,9.098188,9.633461,0.0,0.0,0.0,0.14965546,0.14965546,0.0,2.9577832,0.0,0.0,0.0,0.5728514,12.100786,0.7225069,19.147436,19.52630776166916,15.855217225849628,2.1938831966836005,3.3175182002596557,19.52630776166916,0.0,17.72738,17.72738,31.99213,31.99213,19.147436,0.0
1.9074185,0.10277557,0.0,6.6799326,7.042996,0.0,0.0,0.0,0.26711202,0.26711202,0.0,1.9074185,0.0,0.0,0.0,0.43170428,9.477921,0.69881624,13.434785,13.804671809077263,15.334357507526875,2.121811962686479,3.208534371573478,13.804671809077263,0.0,10.57225,10.57225,32.238186,32.238186,13.434785,0.0
1.251476,0.06569943,0.0,5.80387,6.108037,0.0,0.0,0.0,0.40980694,0.40980694,0.0,1.251476,0.0,0.0,0.0,0.45921794,14.515973,0.8690249,9.765177,10.24068307876587,21.81808241829276,3.0189636782743037,4.565177676267922,10.24068307876587,0.0,5.7592025,5.7592025,18.54829,18.54829,9.765177,0.0
2.1448607,0.10815085,0.0,0.7470935,0.7898733,0.0,0.0,0.0,0.49525598,0.49525598,0.0,2.1448607,0.0,0.0,0.0,0.27191395,11.968704,0.7671699,7.995108,8.598515212535858,16.8972947858274,2.338075262028724,3.5355606665834785,8.598515212535858,0.0,4.8117566,4.8117566,22.64448,22.64448,7.995108,0.0
2.5785398,0.12935546,0.0,1.5321438,1.6118801,0.0,0.0,0.0,0.78181106,0.78181106,0.0,2.5785398,0.0,0.0,0.0,0.5851627,19.012705,1.3669739,6.5999618,7.511128067970276,28.004634510725737,3.874995640013367,5.8596411952748895,7.511128067970276,0.0,1.5944946,1.5944946,13.745379,13.745379,6.5999618,0.0
2.1035724,0.10524035,0.0,2.2357388,2.308741,0.0,0.0,0.0,0.46435696,0.46435696,0.0,2.1035724,0.0,0.0,0.0,0.82668823,16.731934,1.2910452,6.466728,7.036325007677078,25.473004546016455,3.5246945531107485,5.3299272963777184,7.036325007677078,0.0,0.6238773,0.6238773,11.960033,11.960033,6.466728,0.0
1.7635919,0.088179596,0.0,0.7645665,0.8371103,0.0,0.0,0.0,0.58630913,0.58630913,0.0,1.7635919,0.0,0.0,0.0,0.6999812,18.811102,1.2862904,6.196337,6.870826408267021,26.619576528668404,3.6833454314619303,5.569833971560001,6.870826408267021,0.0,1.2204629,1.2204629,17.04152,17.04152,6.196337,0.0
1.9760507,0.09880254,0.0,1.0994183,1.1629272,0.0,0.0,0.0,0.728304,0.728304,0.0,1.9760507,0.0,0.0,0.0,0.43169484,17.027266,1.1599989,8.222755,9.04986210167408,21.852845951914787,3.0237738946452737,4.572451572865248,9.04986210167408,0.0,7.1509924,7.1509924,26.070679,26.070679,8.222755,0.0
2.8462687,0.14231344,0.0,5.2715564,5.594136,0.0,0.0,0.0,0.752617,0.752617,0.0,2.8462687,0.0,0.0,0.0,0.21995017,16.421526,0.97256714,7.633331,8.528261221945286,20.763934642076492,2.8731014444492757,4.344609638676047,8.528261221945286,0.0,7.3492684,7.3492684,28.484686,28.484686,7.633331,0.0
5.8254957,0.2912748,0.0,6.8204665,7.2455497,0.0,0.0,0.0,0.23056874,0.23056874,0.0,5.8254957,0.0,0.0,0.0,0.57163817,12.504795,0.80220693,7.0288353,7.5506784319877625,16.8680275878869,2.334025552496314,3.5294368483591825,7.5506784319877625,0.0,4.9521117,4.9521117,36.192635,36.192635,7.0288353,0.0
6.197612,0.30988055,0.0,5.1481557,5.429715,0.0,0.0,0.0,-0.0498762,0.0,-0.0498762,6.197612,0.0,0.0,0.0,0.67174935,12.389105,0.62187314,9.939202,10.199205979704857,16.131159422453493,2.232065281132236,3.3752558927517384,10.199205979704857,0.0,9.319628,9.319628,39.38011,39.38011,9.939202,0.0
5.359396,0.2679698,0.0,9.371798,9.935994,0.0,0.0,0.0,0.043368943,0.043368943,0.0,5.359396,0.0,0.0,0.0,0.48505986,12.392156,0.5284288,9.807439,10.118777513504028,16.40034787869081,2.2693128262180835,3.4315803714562207,10.118777513504028,0.0,9.537514,9.537514,52.40773,52.40773,9.807439,0.0
